cube_id,exit_code,wall_seconds
z04480_y03968_x02304,0,50.14
z04480_y04096_x01920,0,34.89
z04480_y03968_x02688,0,49.28
z04480_y03968_x02048,0,54.66
z04480_y04096_x02944,0,29.27
z04480_y04096_x02560,0,32.12
z04480_y03968_x03200,0,50.05
z04480_y04096_x03200,0,31.19
z04480_y03968_x02176,0,57.25
z04480_y04096_x03328,0,29.10
z04480_y04096_x03840,0,25.55
z04480_y04096_x03968,0,26.35
z04480_y04096_x01792,0,44.89
z04480_y04096_x04096,0,27.61
z04480_y04096_x03456,0,31.07
z04480_y04224_x02176,0,23.74
z04480_y04096_x02688,0,42.39
z04480_y04096_x03584,0,32.11
z04480_y04096_x03712,0,31.62
z04480_y04224_x03328,0,18.61
z04480_y04224_x01536,0,36.47
z04480_y04224_x02304,0,30.99
z04480_y04224_x03456,0,21.67
z04480_y04224_x03712,0,20.98
z04480_y04224_x02048,0,37.52
z04480_y04096_x01536,0,59.52
z04480_y04224_x03584,0,24.43
z04480_y04224_x03200,0,26.14
z04480_y04224_x03968,0,23.96
z04480_y04224_x03840,0,26.80
z04480_y04224_x03072,0,30.70
z04480_y04096_x01664,0,65.19
z04480_y04224_x04096,0,28.30
z04480_y04224_x01664,0,52.58
z04480_y04224_x02944,0,43.18
z04480_y04352_x03712,0,14.85
z04480_y04352_x03584,0,21.65
z04480_y04224_x02560,0,52.63
z04480_y04352_x03840,0,20.36
z04480_y04224_x01920,0,62.52
z04480_y04352_x02048,0,37.36
z04480_y04352_x04096,0,19.73
z04480_y04224_x02432,0,57.25
z04480_y04224_x02816,0,53.88
z04480_y04480_x03328,0,0.69
z04480_y04224_x01792,0,67.07
z04480_y04352_x02176,0,40.07
z04480_y04480_x03072,0,2.23
z04480_y04352_x03968,0,23.79
z04480_y04480_x03456,0,1.80
z04480_y04224_x02688,0,56.75
z04480_y04480_x04096,0,0.98
z04480_y04480_x03584,0,2.34
z04480_y04480_x03712,0,2.53
z04480_y04352_x01792,0,45.79
z04480_y04352_x03456,0,33.35
z04480_y04608_x02048,0,1.43
z04480_y04608_x02176,0,0.52
z04480_y04608_x01920,0,2.43
z04480_y04480_x03840,0,4.62
z04480_y04608_x02688,-2,0.00
z04480_y04608_x02944,-2,0.00
z04480_y04608_x03072,-2,0.00
z04480_y04608_x03200,-2,0.00
z04480_y04608_x03328,-2,0.00
z04480_y04608_x03456,-2,0.00
z04480_y04608_x03584,-2,0.00
z04480_y04608_x03712,-2,0.00
z04480_y04608_x03840,-2,0.00
z04480_y04608_x03968,-2,0.00
z04480_y04608_x04096,-2,0.00
z04480_y04608_x02560,0,0.87
z04608_y02048_x01664,-2,0.00
z04480_y04608_x02304,0,1.14
z04608_y02048_x01536,-2,0.00
z04480_y04608_x01536,0,4.95
z04480_y04480_x03968,0,5.42
z04480_y04608_x02432,0,2.94
z04480_y04352_x02304,0,47.72
z04480_y04352_x01920,0,50.64
z04480_y04480_x02944,0,13.21
z04480_y04480_x01792,0,32.96
z04480_y04608_x01792,0,13.64
z04480_y04352_x01664,0,62.75
z04480_y04352_x01536,0,65.45
z04608_y02048_x01792,0,24.89
z04608_y02048_x02816,0,22.38
z04608_y02048_x02944,0,17.85
z04480_y04480_x02816,0,36.35
z04608_y02048_x03072,0,18.21
z04608_y02048_x02688,0,26.92
z04480_y04480_x01664,0,57.55
z04480_y04480_x01920,0,54.44
z04608_y02176_x01664,0,5.44
z04608_y02048_x03200,0,23.26
z04480_y04352_x02432,0,83.02
z04608_y02048_x02432,0,36.92
z04480_y04352_x02560,0,84.03
z04608_y02048_x03328,0,24.35
z04480_y04608_x01664,0,46.03
z04480_y04480_x02176,0,62.48
z04608_y02048_x03584,0,18.69
z04480_y04480_x02048,0,63.63
z04480_y04480_x02560,0,57.06
z04608_y02048_x03712,0,19.78
z04608_y02048_x03456,0,22.03
z04608_y02048_x03968,0,19.11
z04608_y02048_x02560,0,45.11
z04480_y04352_x02688,0,93.57
z04480_y04352_x03200,0,85.79
z04480_y04480_x02688,0,60.96
z04608_y02048_x03840,0,25.88
z04480_y04352_x03328,0,88.64
z04608_y02048_x04096,0,24.63
z04608_y02304_x01536,0,4.00
z04480_y04480_x02304,0,70.52
z04608_y02176_x02560,0,25.10
z04608_y02176_x02688,0,24.05
z04608_y02048_x02304,0,65.98
z04608_y02176_x03072,0,24.67
z04608_y02176_x02816,0,26.34
z04480_y04352_x02816,0,113.36
z04608_y02176_x02432,0,36.24
z04608_y02176_x02944,0,31.61
z04608_y02176_x03200,0,31.20
z04608_y02176_x03840,0,29.61
z04608_y02176_x04096,0,29.62
z04608_y02176_x03456,0,35.64
z04608_y02176_x03712,0,35.92
z04608_y02176_x03584,0,36.10
z04480_y04480_x01536,0,112.07
z04608_y02176_x03328,0,38.21
z04608_y02176_x03968,0,35.13
z04608_y02176_x02304,0,52.23
z04608_y02304_x02432,0,28.52
z04608_y02304_x03200,0,17.82
z04608_y02304_x02560,0,27.10
z04608_y02304_x02304,0,31.23
z04608_y02304_x03328,0,19.35
z04608_y02304_x03072,0,23.40
z04608_y02304_x03456,0,23.02
z04480_y04352_x03072,0,141.86
z04608_y02304_x03584,0,24.36
z04608_y02304_x02688,0,36.77
z04608_y02304_x02944,0,32.62
z04608_y02304_x04096,0,24.07
z04608_y02304_x03712,0,29.59
z04480_y04480_x02432,0,124.98
z04608_y02304_x02816,0,40.64
z04608_y02304_x03968,0,32.95
z04608_y02304_x03840,0,37.11
z04608_y02048_x02048,0,123.37
z04608_y02432_x03200,0,17.35
z04608_y02432_x02944,0,18.73
z04608_y02432_x01536,0,42.28
z04608_y02432_x03328,0,15.93
z04608_y02304_x01920,0,72.64
z04608_y02432_x03456,0,16.48
z04608_y02432_x03072,0,21.85
z04480_y04352_x02944,0,169.19
z04608_y02176_x01792,0,99.98
z04608_y02432_x02816,0,30.07
z04608_y02432_x03584,0,22.67
z04608_y02432_x03712,0,22.06
z04608_y02432_x02432,0,40.01
z04608_y02432_x02688,0,37.40
z04608_y02432_x04096,0,17.76
z04608_y02432_x03968,0,21.69
z04608_y02432_x03840,0,24.94
z04608_y02432_x02560,0,42.22
z04608_y02432_x01792,0,50.84
z04608_y02432_x02304,0,51.25
z04608_y02048_x02176,0,152.52
z04608_y02560_x02688,0,18.94
z04608_y02560_x02432,0,26.64
z04608_y02560_x02816,0,23.79
z04608_y02176_x01920,0,128.03
z04608_y02560_x02560,0,27.54
z04608_y02304_x01792,0,111.97
z04608_y02560_x02944,0,31.02
z04608_y02560_x03584,0,27.37
z04608_y02560_x02304,0,44.29
z04608_y02560_x04096,0,19.82
z04608_y02560_x03072,0,33.41
z04608_y02560_x03712,0,31.39
z04608_y02560_x03456,0,31.83
z04608_y02560_x03840,0,27.89
z04608_y02304_x01664,0,125.38
z04608_y02560_x03200,0,35.06
z04608_y02560_x03328,0,34.69
z04608_y02560_x03968,0,27.20
z04608_y02560_x01664,0,53.78
z04608_y02176_x02176,0,147.18
z04608_y02432_x01664,0,102.68
z04608_y02688_x03328,0,17.06
z04608_y02688_x03456,0,17.77
z04608_y02688_x02304,0,27.05
z04608_y02688_x01664,0,38.53
z04608_y02688_x03200,0,23.39
z04608_y02304_x02048,0,144.63
z04608_y02688_x03584,0,22.82
z04608_y02560_x01536,0,80.46
z04608_y02688_x03072,0,32.95
z04608_y02688_x03712,0,29.15
z04608_y02688_x02944,0,34.08
z04608_y02432_x01920,0,119.00
z04608_y02688_x02432,0,39.16
z04608_y02688_x02816,0,39.21
z04608_y02688_x04096,0,21.04
z04608_y02560_x01792,0,89.71
z04608_y02688_x03840,0,34.57
z04608_y02688_x02560,0,45.40
z04608_y02688_x02688,0,46.47
z04608_y02688_x01536,0,65.23
z04608_y02688_x03968,0,32.56
z04608_y02432_x02048,0,130.30
z04608_y02816_x03456,0,12.08
z04608_y02432_x02176,0,136.69
z04608_y02816_x03072,0,17.76
z04608_y02816_x02944,0,18.78
z04608_y02816_x03584,0,12.62
z04608_y02688_x02048,0,69.07
z04608_y02816_x03328,0,17.06
z04608_y02816_x03200,0,22.41
z04608_y02816_x02688,0,30.55
z04608_y02560_x01920,0,114.60
z04608_y02816_x02816,0,30.77
z04608_y02816_x02560,0,35.01
z04608_y02816_x03712,0,24.06
z04608_y02816_x04096,0,20.90
z04608_y02816_x01664,0,51.53
z04608_y02816_x03968,0,27.59
z04608_y02688_x01792,0,91.27
z04608_y02816_x03840,0,29.78
z04608_y02816_x02432,0,45.88
z04608_y02688_x02176,0,85.32
z04608_y02560_x02048,0,127.88
z04608_y02816_x01536,0,60.55
z04608_y02944_x02304,0,22.87
z04608_y02816_x02304,0,58.80
z04608_y02944_x02560,0,24.60
z04608_y02944_x01536,0,36.68
z04608_y02944_x02432,0,31.16
z04608_y02816_x02048,0,69.22
z04608_y02944_x03840,0,16.53
z04608_y02944_x03968,0,18.18
z04608_y02944_x03072,0,27.67
z04608_y02944_x03712,0,20.44
z04608_y02304_x02176,0,210.96
z04608_y02944_x04096,0,19.47
z04608_y02944_x03328,0,26.28
z04608_y02944_x03200,0,29.75
z04608_y02944_x02688,0,35.06
z04608_y02944_x02816,0,35.18
z04608_y02176_x02048,0,244.90
z04608_y02944_x03456,0,28.34
z04608_y02944_x03584,0,28.80
z04608_y02944_x02944,0,38.14
z04608_y03072_x02304,0,16.81
z04608_y03072_x03072,0,13.60
z04608_y03072_x03200,0,13.49
z04608_y03072_x03968,0,9.89
z04608_y03072_x03456,0,14.14
z04608_y03072_x02432,0,21.01
z04608_y03072_x03328,0,16.72
z04608_y03072_x03840,0,14.11
z04608_y02944_x02176,0,61.26
z04608_y03072_x03584,0,17.74
z04608_y03072_x02944,0,25.43
z04608_y02944_x01664,0,67.73
z04608_y03072_x03712,0,21.22
z04608_y02688_x01920,0,141.78
z04608_y02816_x02176,0,103.97
z04608_y03200_x02304,0,18.86
z04608_y03072_x01536,0,55.80
z04608_y03200_x03328,0,7.52
z04608_y03072_x02560,0,40.80
z04608_y03072_x02688,0,40.66
z04608_y03072_x02816,0,41.74
z04608_y03200_x03200,0,12.66
z04608_y03200_x03456,0,6.11
z04608_y02816_x01920,0,119.08
z04608_y03200_x02560,0,25.97
z04608_y03072_x01664,0,64.39
z04608_y03200_x02944,0,22.77
z04608_y03200_x03072,0,22.07
z04608_y03072_x02048,0,57.63
z04608_y03200_x03840,0,10.22
z04608_y03200_x03968,0,11.19
z04608_y03072_x01920,0,60.57
z04608_y03200_x02432,0,32.50
z04608_y03200_x03712,0,15.41
z04608_y03072_x04096,0,46.08
z04608_y03200_x02688,0,33.91
z04608_y03072_x02176,0,61.15
z04608_y03200_x03584,0,23.88
z04608_y03328_x03456,0,5.77
z04608_y03328_x02816,0,11.92
z04608_y03328_x02432,0,14.58
z04608_y03200_x02176,0,46.31
z04608_y03328_x02944,0,12.13
z04608_y03200_x02048,0,48.40
z04608_y03200_x01920,0,48.86
z04608_y02944_x01792,0,111.35
z04608_y03328_x03200,0,16.03
z04608_y03328_x03328,0,14.95
z04608_y03328_x03072,0,17.48
z04608_y03072_x01792,0,81.35
z04608_y02944_x01920,0,114.04
z04608_y03328_x02560,0,23.40
z04608_y03328_x02688,0,22.66
z04608_y03328_x02304,0,25.79
z04608_y03328_x03712,0,15.56
z04608_y03328_x02176,0,30.27
z04608_y03200_x02816,0,53.14
z04608_y03200_x04096,0,40.31
z04608_y03456_x02432,0,11.11
z04608_y03328_x01792,0,37.77
z04608_y03328_x03584,0,22.21
z04608_y03328_x03968,0,20.85
z04608_y03456_x02304,0,14.03
z04608_y03328_x03840,0,24.34
z04608_y03456_x02688,0,14.05
z04608_y03456_x03328,0,9.29
z04608_y02560_x02176,0,235.98
z04608_y03200_x01792,0,76.01
z04608_y03456_x02560,0,20.44
z04608_y03328_x01920,0,46.96
z04608_y03456_x02816,0,19.95
z04608_y03456_x03456,0,12.42
z04608_y02944_x02048,0,136.29
z04608_y03200_x01536,0,83.67
z04608_y03456_x03200,0,18.14
z04608_y03200_x01664,0,84.63
z04608_y03584_x02304,0,6.63
z04608_y03584_x02432,0,7.86
z04608_y03456_x03712,0,19.37
z04608_y03456_x02048,0,33.65
z04608_y03584_x02560,0,10.58
z04608_y03456_x03840,0,21.06
z04608_y03456_x03584,0,22.87
z04608_y03456_x03072,0,28.69
z04608_y03456_x02944,0,31.89
z04608_y03328_x04096,0,46.98
z04608_y03456_x02176,0,40.79
z04608_y03456_x03968,0,27.80
z04608_y03584_x03200,0,12.84
z04608_y03584_x02176,0,20.82
z04608_y03584_x03712,0,14.19
z04608_y03584_x02688,0,24.53
z04608_y03584_x02048,0,29.12
z04608_y03584_x03072,0,22.04
z04608_y03584_x03328,0,20.11
z04608_y03584_x04096,0,17.95
z04608_y03328_x01664,0,80.73
z04608_y03584_x02816,0,30.19
z04608_y03584_x03456,0,24.05
z04608_y03584_x03840,0,21.48
z04608_y03328_x01536,0,83.81
z04608_y03712_x02560,0,6.74
z04608_y03584_x02944,0,30.97
z04608_y03456_x04096,0,44.59
z04608_y03456_x01792,0,64.13
z04608_y03328_x02048,0,83.71
z04608_y03712_x02048,0,18.20
z04608_y03584_x03584,0,27.59
z04608_y03712_x02304,0,14.20
z04608_y03712_x02176,0,20.44
z04608_y03712_x02688,0,14.01
z04608_y03712_x02432,0,16.64
z04608_y03712_x03584,0,14.12
z04608_y03712_x04096,0,12.80
z04608_y03456_x01536,0,77.87
z04608_y03712_x01664,0,33.01
z04608_y03712_x02816,0,23.33
z04608_y03712_x01920,0,33.26
z04608_y03712_x03712,0,21.52
z04608_y02048_x01920,0,425.05
z04608_y03584_x03968,0,45.46
z04608_y03840_x01536,0,21.91
z04608_y03712_x02944,0,28.41
z04608_y03712_x03456,0,27.08
z04608_y03456_x01920,0,85.64
z04608_y03584_x01792,0,67.05
z04608_y03712_x03072,0,31.42
z04608_y03712_x03968,0,26.72
z04608_y03840_x01920,0,24.66
z04608_y03840_x02048,0,24.27
z04608_y03584_x01664,0,71.29
z04608_y03712_x03840,0,32.69
z04608_y03712_x01536,0,54.44
z04608_y03840_x02304,0,24.67
z04608_y03840_x01664,0,30.39
z04608_y03840_x02432,0,21.96
z04608_y03840_x04096,0,9.08
z04608_y03712_x03200,0,39.80
z04608_y03840_x01792,0,36.13
z04608_y03840_x03968,0,14.71
z04608_y03456_x01664,0,104.57
z04608_y03840_x03072,0,24.09
z04608_y03840_x02176,0,35.39
z04608_y03840_x03328,0,23.68
z04608_y03840_x03200,0,23.79
z04608_y03712_x03328,0,47.32
z04608_y03840_x02944,0,30.63
z04608_y03840_x02816,0,33.40
z04608_y03840_x02560,0,35.07
z04608_y03840_x03712,0,27.07
z04608_y03584_x01536,0,92.50
z04608_y03968_x02432,0,20.35
z04608_y03840_x03456,0,32.04
z04608_y03968_x03968,0,12.20
z04608_y03968_x01536,0,31.09
z04608_y03968_x04096,0,13.52
z04608_y03968_x02304,0,28.35
z04608_y03968_x03200,0,19.71
z04608_y03968_x03456,0,19.39
z04608_y03968_x01664,0,34.48
z04608_y03968_x01792,0,34.08
z04608_y03968_x03072,0,24.51
z04608_y03840_x03584,0,39.77
z04608_y03968_x03328,0,22.20
z04608_y03712_x01792,0,82.67
z04608_y03840_x03840,0,40.78
z04608_y03968_x03840,0,22.12
z04608_y03968_x02816,0,30.59
z04608_y03584_x01920,0,105.53
z04608_y03968_x03584,0,24.62
z04608_y03968_x02944,0,32.33
z04608_y03968_x02560,0,36.89
z04608_y03968_x02688,0,35.78
z04608_y03968_x03712,0,27.40
z04608_y03840_x02688,0,58.99
z04608_y03968_x02048,0,44.83
z04608_y03968_x02176,0,46.44
z04608_y04096_x04096,0,13.29
z04608_y02816_x01792,0,284.39
z04608_y04096_x03840,0,17.87
z04608_y04096_x03968,0,19.69
z04608_y04096_x01920,0,34.90
z04608_y04096_x02944,0,25.43
z04608_y04096_x01792,0,36.27
z04608_y04096_x03456,0,23.76
z04608_y04096_x03328,0,24.75
z04608_y04224_x01536,0,22.23
z04608_y04096_x02176,0,37.58
z04608_y04096_x03584,0,28.21
z04608_y04096_x02304,0,35.90
z04608_y04096_x03712,0,28.61
z04608_y04096_x03200,0,32.39
z04608_y03968_x01920,0,66.61
z04608_y04096_x03072,0,34.66
z04608_y04096_x01536,0,49.07
z04608_y04096_x02048,0,48.40
z04608_y04096_x01664,0,52.36
z04608_y04224_x03456,0,15.12
z04608_y04224_x03712,0,14.51
z04608_y04224_x03584,0,15.89
z04608_y04224_x02176,0,32.30
z04608_y04096_x02432,0,45.04
z04608_y04224_x02304,0,31.91
z04608_y04224_x02432,0,30.75
z04608_y04224_x03328,0,19.78
z04608_y04096_x02688,0,48.18
z04608_y04224_x02048,0,38.70
z04608_y04224_x01664,0,43.34
z04608_y04224_x02560,0,33.39
z04608_y04224_x02944,0,29.07
z04608_y04224_x03840,0,24.21
z04608_y04224_x03200,0,27.77
z04608_y04224_x02816,0,33.88
z04608_y04224_x03072,0,28.66
z04608_y04224_x03968,0,23.58
z04608_y04224_x02688,0,37.35
z04608_y04096_x02816,0,56.75
z04608_y04224_x04096,0,25.71
z04608_y04224_x01920,0,48.11
z04608_y04096_x02560,0,60.99
z04608_y04352_x03456,0,19.23
z04608_y04352_x03584,0,21.22
z04608_y04352_x01792,0,34.12
z04608_y04352_x03712,0,21.39
z04608_y04352_x01536,0,37.03
z04608_y04480_x03328,-2,0.00
z04608_y04480_x03200,0,0.78
z04608_y04480_x03456,0,1.17
z04608_y04352_x04096,0,20.53
z04608_y04480_x03584,0,2.45
z04608_y04480_x03712,0,3.23
z04608_y04480_x04096,0,1.10
z04608_y04352_x03840,0,26.61
z04608_y04608_x01536,0,1.87
z04608_y04352_x01920,0,41.41
z04608_y04352_x02304,0,40.03
z04608_y04352_x03968,0,30.41
z04608_y04480_x03968,0,9.06
z04608_y04480_x03840,0,9.31
z04608_y04352_x02560,0,41.58
z04608_y04480_x03072,0,14.77
z04608_y04352_x01664,0,50.66
z04608_y04352_x03328,0,41.06
z04608_y04608_x02944,0,2.89
z04608_y04608_x03200,-2,0.00
z04608_y04608_x03328,-2,0.00
z04608_y04608_x03456,-2,0.00
z04608_y04608_x03584,-2,0.00
z04608_y04608_x03712,-2,0.00
z04608_y04608_x03840,-2,0.00
z04608_y04608_x03968,-2,0.00
z04608_y04608_x04096,-2,0.00
z04736_y02048_x01664,0,0.66
z04608_y04608_x02816,0,9.16
z04608_y04608_x01920,0,16.40
z04608_y04608_x02048,0,13.57
z04608_y04608_x02176,0,13.04
z04608_y04608_x02688,0,11.93
z04608_y04608_x02304,0,14.50
z04608_y04480_x02304,0,41.12
z04608_y04224_x01792,0,92.00
z04608_y04352_x02944,0,58.77
z04608_y04352_x02176,0,65.73
z04608_y04608_x02560,0,20.63
z04608_y04352_x02688,0,61.95
z04608_y04480_x01664,0,51.43
z04608_y04480_x02560,0,48.32
z04608_y04608_x02432,0,26.97
z04608_y04480_x02432,0,52.04
z04608_y04480_x01536,0,57.38
z04608_y04480_x02176,0,54.16
z04608_y04480_x02048,0,56.53
z04608_y04608_x01664,0,36.49
z04736_y02048_x03072,0,9.98
z04736_y02048_x02944,0,11.88
z04736_y02048_x03200,0,10.56
z04608_y04352_x02432,0,73.69
z04608_y04352_x03072,0,72.02
z04608_y04480_x02944,0,45.94
z04736_y02048_x03584,0,9.66
z04736_y02048_x02816,0,15.87
z04736_y02048_x03456,0,13.06
z04736_y02048_x03328,0,14.14
z04608_y04352_x02048,0,81.99
z04608_y04480_x02688,0,59.69
z04608_y04480_x01792,0,67.63
z04736_y02048_x03712,0,16.28
z04736_y02176_x01664,0,14.84
z04608_y04352_x03200,0,81.78
z04736_y02048_x03840,0,19.25
z04608_y04352_x02816,0,89.97
z04736_y02048_x02304,0,38.60
z04736_y02048_x02432,0,38.57
z04736_y02048_x02688,0,37.35
z04736_y02176_x03456,0,14.38
z04736_y02176_x02816,0,19.73
z04736_y02176_x02944,0,18.88
z04736_y02176_x02560,0,23.15
z04608_y04608_x01792,0,61.68
z04736_y02176_x02688,0,23.53
z04736_y02048_x04096,0,30.10
z04736_y02176_x03584,0,15.66
z04736_y02176_x03840,0,14.71
z04736_y02048_x03968,0,32.51
z04736_y02176_x03712,0,16.50
z04736_y02176_x03328,0,22.73
z04736_y02176_x03072,0,25.33
z04736_y02048_x02560,0,47.52
z04736_y02176_x03968,0,18.55
z04736_y02176_x02304,0,34.12
z04608_y04480_x01920,0,95.57
z04736_y02176_x03200,0,33.09
z04736_y02304_x01536,0,25.92
z04736_y02176_x04096,0,27.51
z04736_y02304_x02304,0,22.38
z04736_y02304_x03328,0,21.34
z04736_y02304_x03456,0,21.64
z04736_y02304_x02432,0,27.04
z04608_y04480_x02816,0,102.16
z04736_y02304_x03072,0,24.99
z04736_y02176_x02432,0,52.80
z04736_y02304_x02944,0,26.91
z04736_y02304_x03584,0,25.15
z04736_y02048_x01792,0,78.93
z04736_y02304_x02816,0,29.24
z04736_y02304_x03200,0,28.36
z04736_y02304_x02560,0,34.34
z04736_y02304_x04096,0,21.82
z04736_y02176_x02176,0,61.77
z04736_y02304_x02688,0,37.58
z04736_y02304_x03712,0,31.60
z04736_y02304_x03968,0,29.82
z04736_y02304_x03840,0,33.79
z04736_y02048_x02176,0,89.99
z04736_y02432_x03456,0,16.92
z04736_y02432_x03328,0,17.12
z04736_y02432_x02688,0,25.19
z04736_y02432_x03584,0,17.48
z04736_y02432_x02560,0,26.33
z04736_y02432_x02944,0,25.00
z04736_y02432_x03200,0,26.51
z04736_y02432_x02432,0,31.92
z04736_y02432_x02816,0,30.65
z04736_y02432_x03712,0,25.17
z04736_y02432_x02304,0,36.24
z04736_y02432_x03968,0,25.36
z04736_y02432_x03840,0,26.50
z04736_y02432_x04096,0,22.49
z04736_y02432_x03072,0,35.31
z04736_y02432_x02176,0,39.95
z04736_y02304_x02176,0,75.67
z04736_y02048_x02048,0,119.64
z04736_y02560_x02816,0,11.20
z04736_y02304_x02048,0,78.65
z04736_y02176_x01920,0,102.00
z04736_y02560_x02944,0,14.99
z04736_y02560_x03328,0,14.84
z04736_y02560_x03456,0,14.98
z04736_y02304_x01792,0,87.26
z04736_y02560_x03200,0,18.67
z04736_y02560_x02176,0,30.00
z04736_y02560_x02304,0,30.30
z04736_y02560_x03584,0,20.56
z04736_y02560_x03072,0,22.55
z04736_y02560_x02432,0,31.98
z04736_y02560_x02688,0,30.69
z04736_y02560_x03712,0,19.61
z04736_y02432_x01664,0,74.09
z04736_y02560_x04096,0,19.61
z04736_y02560_x01792,0,45.88
z04736_y02560_x02560,0,39.52
z04736_y02560_x03840,0,28.70
z04736_y02560_x03968,0,29.43
z04736_y02432_x01792,0,84.74
z04736_y02560_x01664,0,57.14
z04736_y02688_x02176,0,27.36
z04736_y02176_x01792,0,138.70
z04736_y02304_x01920,0,116.31
z04736_y02432_x01920,0,88.64
z04736_y02688_x02560,0,28.51
z04736_y02688_x03328,0,22.81
z04736_y02688_x03456,0,21.41
z04736_y02176_x02048,0,145.40
z04736_y02688_x03584,0,25.86
z04736_y02688_x02432,0,40.33
z04736_y02688_x01664,0,46.50
z04736_y02688_x02688,0,44.54
z04736_y02688_x03200,0,37.68
z04736_y02688_x02304,0,54.93
z04736_y02688_x03968,0,36.04
z04736_y02688_x02816,0,53.98
z04736_y02688_x03712,0,43.41
z04736_y02688_x03840,0,41.36
z04736_y02688_x03072,0,55.22
z04736_y02688_x01792,0,67.98
z04736_y02816_x01536,0,37.95
z04736_y02816_x03072,0,17.77
z04736_y02560_x02048,0,97.74
z04736_y02688_x04096,0,44.58
z04736_y02816_x03200,0,14.08
z04736_y02688_x02048,0,70.99
z04736_y02816_x03328,0,14.58
z04736_y02432_x01536,0,138.26
z04736_y02560_x01920,0,104.26
z04736_y02688_x02944,0,67.44
z04736_y02816_x03456,0,14.96
z04736_y02304_x01664,0,164.08
z04736_y02816_x01664,0,48.02
z04736_y02816_x02176,0,42.24
z04736_y02816_x02048,0,46.59
z04736_y02816_x03584,0,16.79
z04736_y02816_x02944,0,31.92
z04736_y02432_x02048,0,143.67
z04736_y02816_x03712,0,25.13
z04736_y02816_x02816,0,46.31
z04736_y02944_x03456,0,10.91
z04736_y02816_x03840,0,27.90
z04736_y02944_x03328,0,13.48
z04736_y02816_x02304,0,58.05
z04736_y02816_x04096,0,27.14
z04736_y02688_x01536,0,102.81
z04736_y02816_x03968,0,32.35
z04736_y02816_x02432,0,62.11
z04736_y02944_x03200,0,21.79
z04736_y02944_x02432,0,27.56
z04736_y02944_x03712,0,16.10
z04736_y02944_x02304,0,29.67
z04736_y02944_x02560,0,30.44
z04736_y02944_x01536,0,40.91
z04736_y02944_x03584,0,22.13
z04736_y02944_x03840,0,20.64
z04736_y02944_x03072,0,32.02
z04736_y02944_x02176,0,35.85
z04736_y02944_x03968,0,17.93
z04736_y02944_x02688,0,34.92
z04736_y02816_x02688,0,71.00
z04736_y02944_x04096,0,21.43
z04736_y02944_x02816,0,38.07
z04736_y02944_x02944,0,37.29
z04736_y02816_x02560,0,75.83
z04736_y03072_x02304,0,19.80
z04736_y03072_x03840,0,13.05
z04736_y03072_x03200,0,17.42
z04736_y02944_x01920,0,56.40
z04736_y03072_x03456,0,17.74
z04736_y03072_x03968,0,14.00
z04736_y03072_x03072,0,20.80
z04736_y03072_x02432,0,27.77
z04736_y03072_x03584,0,20.42
z04736_y02560_x01536,0,169.87
z04736_y02688_x01920,0,134.35
z04736_y03072_x03328,0,23.06
z04736_y03072_x03712,0,22.66
z04736_y03072_x02048,0,36.86
z04736_y03200_x03456,0,5.49
z04736_y03200_x03328,0,7.86
z04736_y03072_x02944,0,33.55
z04736_y03200_x03200,0,12.49
z04736_y03072_x02176,0,47.85
z04736_y03200_x02304,0,20.19
z04736_y03200_x03584,0,12.19
z04736_y03200_x03840,0,11.11
z04736_y03200_x03072,0,22.69
z04736_y03200_x03968,0,10.09
z04736_y03200_x03712,0,15.19
z04736_y03072_x02816,0,51.04
z04736_y02944_x02048,0,86.76
z04736_y03072_x01920,0,62.21
z04736_y03200_x02688,0,28.01
z04736_y03200_x02944,0,27.07
z04736_y03200_x02560,0,30.24
z04736_y03072_x02688,0,56.54
z04736_y02048_x01920,0,291.12
z04736_y03072_x02560,0,59.50
z04736_y03200_x02816,0,34.11
z04736_y03072_x01536,0,72.06
z04736_y03200_x02432,0,38.68
z04736_y03328_x03456,0,4.49
z04736_y03328_x02944,0,11.03
z04736_y03328_x03072,0,11.19
z04736_y03328_x02432,0,16.79
z04736_y03328_x02816,0,17.31
z04736_y03200_x04096,0,30.30
z04736_y03200_x02176,0,50.56
z04736_y03328_x03328,0,14.52
z04736_y03328_x03200,0,17.03
z04736_y03328_x02304,0,22.28
z04736_y03328_x02560,0,21.36
z04736_y03328_x03584,0,16.10
z04736_y03200_x02048,0,54.88
z04736_y03200_x01920,0,55.33
z04736_y02944_x01664,0,113.36
z04736_y03200_x01792,0,63.94
z04736_y03328_x02688,0,26.26
z04736_y03328_x03712,0,18.46
z04736_y03328_x03840,0,18.82
z04736_y03328_x03968,0,17.59
z04736_y03456_x02432,0,9.78
z04736_y03328_x01920,0,34.96
z04736_y03072_x04096,0,76.97
z04736_y03456_x02688,0,13.02
z04736_y03456_x03328,0,9.94
z04736_y03456_x03456,0,7.35
z04736_y03456_x02304,0,16.17
z04736_y03456_x02560,0,17.05
z04736_y03328_x04096,0,27.65
z04736_y03456_x02816,0,19.34
z04736_y03072_x01664,0,108.38
z04736_y03456_x03200,0,17.78
z04736_y03328_x02176,0,46.86
z04736_y03456_x03840,0,15.06
z04736_y03584_x02432,0,5.47
z04736_y03584_x02304,0,6.34
z04736_y03456_x02944,0,27.01
z04736_y03456_x03072,0,25.55
z04736_y02944_x01792,0,141.50
z04736_y03456_x03712,0,23.91
